"","año","codigo_ine","ccaa","prov","porcentaje_prp","degurba","ln_densidad","distancia_capital","mayores_65","porcentaje_inmigrantes","abstencion_previa","renta","porcentaje_parados"
"13818","2019","45172","Castilla - La Mancha","Toledo",9.14634146341463,"Rural areas",3.05154677183403,102.47,35.5430183356841,0.423131170662906,23.0769230769231,9868,13.1
"13820","2019","45173","Castilla - La Mancha","Toledo",18.9164004259851,"Cities and suburbs",6.654708255483,26.26,14.948759839596,6.6166641912966,27.129503203445,9959,13.7
"13822","2019","45174","Castilla - La Mancha","Toledo",22.6720647773279,"Rural areas",2.59239888895325,24.99,26.7241379310345,2.01149425287356,21.2624584717608,10597,11.7
"13824","2019","45175","Castilla - La Mancha","Toledo",13.373253493014,"Rural areas",2.00509161279007,44.48,33.1108144192256,0.133511348464619,17.921686746988,10144,10.4
"13826","2019","45176","Castilla - La Mancha","Toledo",19.925068119891,"Cities and suburbs",5.88051457161447,35,7.28146368508594,4.1581962668638,31.0847274689692,11034,11.6
"13828","2019","45177","Castilla - La Mancha","Toledo",15.9146341463415,"Rural areas",2.45194471711534,61.22,23.7643337287465,1.73981810992487,20.4265402843602,9186,15.5
"13830","2019","45179","Castilla - La Mancha","Toledo",10.0263852242744,"Rural areas",2.11699149227656,107.95,36.5248226950355,0.531914893617021,25.5238095238095,9413,11.3
"13832","2019","45180","Castilla - La Mancha","Toledo",21.5439856373429,"Rural areas",5.10051113105484,38.98,14.3620729723449,10.6902161282826,27.9061239457279,9961,10.4
"13834","2019","45181","Castilla - La Mancha","Toledo",14.3567090005522,"Rural areas",3.0019732570462,86.17,19.4158075601375,0.721649484536082,27.6889848812095,8765,20.4
"13836","2019","45182","Castilla - La Mancha","Toledo",20.9331651954603,"Rural areas",2.06893335572301,38.28,26.8710550045086,2.70513976555455,22.0502901353965,9570,14.1
"13838","2019","45183","Castilla - La Mancha","Toledo",21.5674720094284,"Rural areas",5.18199256450088,33.39,9.89598811292719,4.30906389301634,34.954954954955,9711,11.4
"13840","2019","45184","Castilla - La Mancha","Toledo",7.57575757575758,"Rural areas",3.55361619973818,109.97,32.8947368421053,0.43859649122807,35.5,9085,19.1
"13842","2019","45185","Castilla - La Mancha","Toledo",10.9197324414716,"Cities and suburbs",3.5711997696332,64.25,18.0142438206954,1.38248847926267,25.051948051948,9228,19.2
"13844","2019","45186","Castilla - La Mancha","Toledo",15.6456588805641,"Rural areas",3.78557697110763,74.46,22.8984716157205,1.33733624454148,26.7559621038876,8249,16.2
"13846","2019","45187","Castilla - La Mancha","Toledo",12.088915956151,"Rural areas",3.82715303332263,72.08,23.3455882352941,2.10375816993464,19.3254554406696,9583,15.7
"13848","2019","45188","Castilla - La Mancha","Toledo",15.1151631477927,"Rural areas",4.94966060562518,19.24,16.173001310616,7.1821756225426,29.6229802513465,10266,14.3
"13850","2019","45189","Castilla - La Mancha","Toledo",20.1612903225806,"Rural areas",3.04193927114005,15.85,17.5257731958763,3.89461626575029,21.5358931552588,9550,13.1
"13852","2019","45190","Castilla - La Mancha","Toledo",17.6308539944904,"Rural areas",3.20958344108977,20.84,29.2220113851992,0,21.8947368421053,11085,14.6
"13854","2019","45191","Castilla - La Mancha","Toledo",10.9865470852018,"Rural areas",2.64723758077056,25.15,28.1045751633987,0.65359477124183,13.0755064456722,9783,11.7
"13856","2019","45192","Castilla - La Mancha","Toledo",12.0815138282387,"Rural areas",3.09422142169456,87.41,23.2615384615385,0.307692307692308,16.9409875551987,8825,10.3
"13858","2019","45193","Castilla - La Mancha","Toledo",17.564870259481,"Rural areas",2.51729667544858,35.08,27.1067415730337,1.54494382022472,17.7814029363785,9980,12.1
"13860","2019","45194","Castilla - La Mancha","Toledo",25,"Rural areas",0.123967885828032,47.06,48.6486486486487,4.05405405405405,20.5882352941177,NA,14.7
"13862","2019","45195","Castilla - La Mancha","Toledo",10.3863204559848,"Rural areas",2.79554169657007,60.34,25.4337539432177,1.77444794952681,23.633815973844,10927,11.1
"13864","2019","45196","Castilla - La Mancha","Toledo",23.191094619666,"Rural areas",4.04616016052546,16.73,16.8131868131868,6.48351648351648,25.2142857142857,10221,16
"13866","2019","45197","Castilla - La Mancha","Toledo",13.5298057602143,"Rural areas",3.47198849544695,26.45,19.5722356739306,2.50201775625504,23.6621196222455,10125,13
"13868","2019","45198","Castilla - La Mancha","Toledo",21.0418094585332,"Rural areas",2.58278283541531,59.27,21.3899292550978,3.53724511027882,18.4632393587618,9182,13.5
"13870","2019","45199","Castilla - La Mancha","Toledo",21.2316176470588,"Rural areas",4.42234069841281,31.38,8.42391304347826,6.11413043478261,37.1428571428571,9834,13.3
"13872","2019","45200","Castilla - La Mancha","Toledo",14.4192634560907,"Cities and suburbs",2.16452794913904,49.9,17.9630571089646,4.40603287578377,22.9311846689895,9621,9.8
"13874","2019","45201","Castilla - La Mancha","Toledo",23.2461602324616,"Rural areas",5.57087087618157,33.85,11.7095139801088,11.4092700319009,39.5996518711923,9096,15
"13876","2019","45202","Castilla - La Mancha","Toledo",18.5428290121431,"Cities and suburbs",4.11753224575569,28.52,17.4874951904579,3.92458637937668,28.7108371854135,9634,12.7
"13878","2019","45203","Castilla - La Mancha","Toledo",19.3912616593029,"Cities and suburbs",5.41569874882907,22.43,12.6395939086294,9.89847715736041,29.730784237222,9276,14.5
"13880","2019","45204","Castilla - La Mancha","Toledo",17.9435483870968,"Rural areas",3.25976040094705,16.54,20.6427688504326,2.47218788627936,22.7848101265823,10662,13.9
"13882","2019","45205","Castilla - La Mancha","Toledo",21.8303145853194,"Cities and suburbs",6.61090458475447,26.47,9.20513277490643,11.1299233648191,35.1794871794872,9004,14.2
"13884","2019","45901","Castilla - La Mancha","Toledo",21.7465753424658,"Rural areas",2.95976334088403,31.87,19.5568400770713,5.10597302504817,29.05317769131,9686,15.4
"13886","2019","46001","Comunitat Valenciana","Valencia / València",15.0912106135987,"Rural areas",2.3395624213299,103.99,23.6084452975048,7.48560460652591,24.4025157232704,10176,9.7
"13888","2019","46002","Comunitat Valenciana","Valencia / València",6.18448637316562,"Rural areas",4.69295449249515,57.39,20.5570291777188,2.25464190981432,19.9148936170213,10613,7.6
"13890","2019","46003","Comunitat Valenciana","Valencia / València",9.67741935483871,"Rural areas",5.25946512383979,65.81,22.7467811158798,1.28755364806867,16.7368421052632,10721,8.9
"13892","2019","46004","Comunitat Valenciana","Valencia / València",9.61298377028714,"Rural areas",4.99996490307858,66.82,17.0124481327801,1.86721991701245,18.5744016649324,10646,9.4
"13894","2019","46005","Comunitat Valenciana","Valencia / València",10.74298357983,"Cities and suburbs",8.93287700209833,10.34,17.4351341294273,3.60948547072156,26.0057596648922,10762,12.9
"13896","2019","46006","Comunitat Valenciana","Valencia / València",10.0518983884185,"Cities and suburbs",5.11559431402478,64.67,18.6610169491525,3.98305084745763,18.969710369224,11151,10.1
"13898","2019","46007","Comunitat Valenciana","Valencia / València",13.8152173913043,"Cities and suburbs",7.71280194546884,5.65,12.0739069455455,3.84779559729252,26.7328384352323,10868,11
"13900","2019","46008","Comunitat Valenciana","Valencia / València",8.5556114745848,"Cities and suburbs",5.45564300965919,21.82,19.1071428571429,5.0297619047619,20.4828366654093,10789,9.9
"13902","2019","46009","Comunitat Valenciana","Valencia / València",9.71451229183188,"Rural areas",6.75765064360559,14.84,17.8275081719889,2.53960271561479,21.2111502723486,12716,8.4
"13904","2019","46010","Comunitat Valenciana","Valencia / València",11.938202247191,"Rural areas",4.05555723071844,28.92,16.6396103896104,1.78571428571429,22.0320855614973,13704,8.5
"13906","2019","46011","Comunitat Valenciana","Valencia / València",15.748031496063,"Cities and suburbs",5.97348772535345,36.48,17.1670150104503,4.37013110393312,31.015902221054,10453,9.2
"13908","2019","46012","Comunitat Valenciana","Valencia / València",10.5113636363636,"Rural areas",3.74812202866325,34.38,20.8620689655172,1.63793103448276,23.8839285714286,11516,9.5
"13910","2019","46013","Comunitat Valenciana","Valencia / València",12.5688138986201,"Cities and suburbs",7.98550503805869,9.52,13.9895313650119,3.70491535127178,21.9409768164299,14491,6.9
"13912","2019","46014","Comunitat Valenciana","Valencia / València",12.0570264765784,"Cities and suburbs",6.81801913162081,14.5,20.1145133183968,3.23624595469256,21.3531353135314,12282,10.5
"13914","2019","46015","Comunitat Valenciana","Valencia / València",12.0692640692641,"Cities and suburbs",7.01657789763988,8.51,14.6628150214165,4.72158581532025,22.4982746721877,11511,9.6
"13916","2019","46016","Comunitat Valenciana","Valencia / València",5.38990825688073,"Cities and suburbs",5.9617780469209,42.54,21.2238574748257,1.62664601084431,18.0018850141376,10663,5.3
"13918","2019","46017","Comunitat Valenciana","Valencia / València",12.5153999745104,"Cities and suburbs",5.99499011815359,31.36,17.1063311688312,3.74278499278499,27.4242010379678,11392,11.2
"13920","2019","46018","Comunitat Valenciana","Valencia / València",13.8655462184874,"Rural areas",2.66948704673736,51.01,32.0063694267516,0.477707006369427,15.2960526315789,10493,5.5
"13922","2019","46019","Comunitat Valenciana","Valencia / València",9.49195958445994,"Cities and suburbs",6.2292952262639,28.47,16.9123157631776,5.27104671496378,20.0813651260029,11883,5.6
"13924","2019","46020","Comunitat Valenciana","Valencia / València",8.30519918973666,"Cities and suburbs",6.90562506345167,53.75,17.3162691487299,1.7839829358154,22.4261771747805,10060,11
"13926","2019","46021","Comunitat Valenciana","Valencia / València",11.2087416920131,"Cities and suburbs",7.5934844148034,12.1,13.6800150640221,3.33919156414763,26.8848577106854,10595,11.8
"13928","2019","46022","Comunitat Valenciana","Valencia / València",10.6162515906199,"Cities and suburbs",7.64035253398517,1.52,18.2144566778363,7.84585926280517,27.8034493979824,9924,14.3
"13930","2019","46023","Comunitat Valenciana","Valencia / València",11.5671641791045,"Rural areas",4.25206761284164,54.89,23.5697940503432,2.05949656750572,14.3730886850153,12072,5.3
"13932","2019","46024","Comunitat Valenciana","Valencia / València",15.2694610778443,"Rural areas",3.86213841877486,39.41,22.8007181328546,2.15439856373429,23.9709443099274,10864,14.6
"13934","2019","46025","Comunitat Valenciana","Valencia / València",9.9746835443038,"Cities and suburbs",7.42116994886219,13.73,14.9244712990937,2.50755287009063,21.8487394957983,12190,8.5
"13936","2019","46026","Comunitat Valenciana","Valencia / València",7.1285140562249,"Rural areas",4.31791220142755,20.49,17.8108808290155,1.36010362694301,15.6976744186046,11194,5.3
"13938","2019","46027","Comunitat Valenciana","Valencia / València",20.5570291777188,"Rural areas",5.25754543573497,57.96,19.5102040816327,0.489795918367347,17.2852598091198,10965,8.2
"13940","2019","46028","Comunitat Valenciana","Valencia / València",8.17610062893082,"Rural areas",3.59942751057131,41,27.2349272349272,2.7027027027027,14.7286821705426,12042,6.4
"13942","2019","46029","Comunitat Valenciana","Valencia / València",15.7044945301173,"Cities and suburbs",6.49500339827668,23.29,16.6587391606601,5.62730964838462,27.4050356571096,11136,8.2
"13944","2019","46030","Comunitat Valenciana","Valencia / València",8.62619808306709,"Rural areas",NA,36.56,24.8269040553907,3.6597428288823,21.625,11457,6.1
"13946","2019","46031","Comunitat Valenciana","Valencia / València",9.92710404241219,"Cities and suburbs",6.32038719134285,19.57,16.4050822122571,4.62630792227205,28.4005695301376,11113,8.5
"13948","2019","46032","Comunitat Valenciana","Valencia / València",9.87876066457117,"Cities and suburbs",7.89462055718676,10.87,16.1110355150361,3.00721186555994,22.1298425614718,12290,9.8
"13950","2019","46033","Comunitat Valenciana","Valencia / València",6.06060606060606,"Rural areas",3.5614202758864,54.83,27.0992366412214,0.381679389312977,18.3246073298429,10626,9.3
"13952","2019","46034","Comunitat Valenciana","Valencia / València",10.6831395348837,"Cities and suburbs",7.03858351631725,54.57,14.6230323115162,2.48550124275062,20.9328782707622,10922,11.4
"13954","2019","46035","Comunitat Valenciana","Valencia / València",9.29844097995546,"Cities and suburbs",6.72530659722179,14,15.2113304338129,1.90699230511877,23.7467018469657,13410,7.9
"13956","2019","46036","Comunitat Valenciana","Valencia / València",16.4456233421751,"Rural areas",1.52085774562198,79.11,33.8072669826224,0,32.0921985815603,11799,5.2
"13958","2019","46037","Comunitat Valenciana","Valencia / València",11.925601750547,"Cities and suburbs",6.53008183214581,56.44,20.1219512195122,5.55555555555556,16.5775401069519,10667,11.2
"13960","2019","46038","Comunitat Valenciana","Valencia / València",6.63900414937759,"Rural areas",0.803900198749342,58.13,24.4514106583072,0,25.9938837920489,12807,6.2
"13962","2019","46039","Comunitat Valenciana","Valencia / València",8.93388921977368,"Rural areas",4.80829970805951,51.39,25.6468797564688,1.21765601217656,18.8732394366197,10405,8.1
"13964","2019","46040","Comunitat Valenciana","Valencia / València",7.62388818297332,"Cities and suburbs",4.20231077914407,41.16,25.3617021276596,1.19148936170213,17.6252319109462,10957,8.2
"13966","2019","46041","Comunitat Valenciana","Valencia / València",6.45161290322581,"Rural areas",1.6115801342666,88.4,32.8083989501312,3.93700787401575,23.1003039513678,11947,5.6
"13968","2019","46042","Comunitat Valenciana","Valencia / València",6.18892508143322,"Rural areas",5.15158233106444,62.85,15.7427457773928,1.03941100043309,17.189349112426,10804,7.3
"13970","2019","46043","Comunitat Valenciana","Valencia / València",13.0434782608696,"Rural areas",2.98536432952689,59.74,28.3870967741935,0,8.8235294117647,14605,4.3
"13972","2019","46044","Comunitat Valenciana","Valencia / València",9.02527075812274,"Cities and suburbs",2.47611858647323,75.89,21.9314759036145,1.92018072289157,23.6130867709815,10263,12.1
"13974","2019","46045","Comunitat Valenciana","Valencia / València",7.88177339901478,"Rural areas",4.02786218826144,45.12,20.7995003123048,0.624609618988132,17.6941553242594,11109,6.9
"13976","2019","46046","Comunitat Valenciana","Valencia / València",12.1875,"Rural areas",4.37330590313163,45.15,29.1307752545027,2.27094753328113,24.3273542600897,11184,9.3
"13978","2019","46047","Comunitat Valenciana","Valencia / València",5.26315789473684,"Rural areas",3.66324320535569,61.97,21.2481426448737,0.148588410104012,16.1654135338346,9934,5.9
"13980","2019","46048","Comunitat Valenciana","Valencia / València",7.93650793650794,"Cities and suburbs",7.39154120137789,54.68,17.5564236111111,5.36024305555556,20.3650057937428,11267,10.7
"13982","2019","46049","Comunitat Valenciana","Valencia / València",8.81057268722467,"Rural areas",3.46153640116074,53.59,28.2894736842105,1.31578947368421,17.4377224199288,9930,10.2
"13984","2019","46050","Comunitat Valenciana","Valencia / València",6.5359477124183,"Rural areas",1.01154061104626,74.02,26.5625,0.520833333333333,22.680412371134,12554,5.9
"13986","2019","46051","Comunitat Valenciana","Valencia / València",14.5612943372744,"Cities and suburbs",6.07003753180711,29.64,17.7557335274845,4.33199854386604,23.8648616269318,10220,11.8
"13988","2019","46052","Comunitat Valenciana","Valencia / València",10.1654846335697,"Rural areas",4.97654452657063,36.82,24.232633279483,1.13085621970921,15.6312625250501,12236,4.7
"13990","2019","46053","Comunitat Valenciana","Valencia / València",7.25274725274725,"Rural areas",5.31655584840339,41.65,17.8187403993856,1.99692780337942,19.5298372513562,12398,6.2
"13992","2019","46054","Comunitat Valenciana","Valencia / València",10.6758652946679,"Cities and suburbs",9.85254183256946,3.37,18.467464017839,5.2300831137239,24.9358009386346,10596,12.6
"13994","2019","46055","Comunitat Valenciana","Valencia / València",10.5986261040236,"Cities and suburbs",6.46382206430076,55.45,15.4674220963173,2.26628895184136,18.7797147385103,10861,9.4
"13996","2019","46056","Comunitat Valenciana","Valencia / València",3.26797385620915,"Rural areas",2.9760921797112,62.98,27.8026905829596,3.58744394618834,8.2417582417582,10805,4.1
"13998","2019","46057","Comunitat Valenciana","Valencia / València",8.97435897435897,"Rural areas",3.9198445172703,55.24,30.0527240773286,0.527240773286467,34.0862422997947,10431,7.4
"14000","2019","46058","Comunitat Valenciana","Valencia / València",7.59878419452887,"Cities and suburbs",6.22080718988331,34.93,19.6706312900274,1.73833485818847,21.1060948081264,10839,6.9
"14002","2019","46059","Comunitat Valenciana","Valencia / València",3.89483933787731,"Rural areas",4.35385791888788,39.61,23.8701464035646,1.78230426479949,17.9222839016654,15327,6.6
"14004","2019","46060","Comunitat Valenciana","Valencia / València",12.2347949080622,"Cities and suburbs",6.38605387752381,16.37,19.8879785988965,4.95736498913225,24.7304941829438,12134,8.6
"14006","2019","46061","Comunitat Valenciana","Valencia / València",12.3188405797101,"Cities and suburbs",6.59467184374197,56.3,10.9409190371991,2.40700218818381,19.8830409356725,10191,10.2
